timestamp,price_eur_mwh,critical_load_mw,flexible_load_mw,shifted_flexible_load_mw,dc_total_load_mw,dc_room_temp_c,action,charged_mwh,discharged_mwh,battery_soc,grid_import_mwh,total_power_mw,cost_eur,cum_cost_eur
2025-07-05 05:00:00,35.93,4.734887523,2.02923751,1.92923751,6.664125033,30.119999999999997,charge,0.0,0.0,100.0,6.664125033,6.664125033,239.44201243569,2867514.3377417387
2025-07-05 06:00:00,25.8,4.719416456,2.022607053,1.9226070530000001,6.642023509,30.119999999999997,charge,0.0,0.0,100.0,6.642023509,6.642023509,171.3642065322,2867685.7019482707
2025-07-05 07:00:00,5.98,4.524891523,1.939239224,1.839239224,6.364130747,30.119999999999997,charge,0.0,0.0,100.0,6.364130747,6.364130747,38.057501867060004,2867723.7594501376
2025-07-05 08:00:00,1.98,4.425198574,1.896513675,1.796513675,6.221712249,30.119999999999997,charge,0.0,0.0,100.0,6.221712249,6.221712249,12.31899025302,2867736.0784403905
2025-07-05 09:00:00,1.15,4.749313418,2.035420036,1.935420036,6.684733454,30.119999999999997,charge,0.0,0.0,100.0,6.684733454,6.684733454,7.687443472099999,2867743.7658838625
2025-07-05 10:00:00,1.8,4.25833563,1.825000984,1.725000984,5.983336614000001,30.119999999999997,charge,0.0,0.0,100.0,5.983336614000001,5.983336614000001,10.770005905200001,2867754.5358897676
2025-07-05 11:00:00,0.41,5.761186484,2.469079922,2.369079922,8.130266406,30.119999999999997,charge,0.0,0.0,100.0,8.130266406,8.130266406,3.33340922646,2867757.869298994
2025-07-05 12:00:00,0.0,5.589898756,2.395670895,2.2956708949999998,7.885569651,30.119999999999997,charge,0.0,0.0,100.0,7.885569651,7.885569651,0.0,2867757.869298994
2025-07-05 13:00:00,-0.42,6.014287467,2.577551772,2.477551772,8.491839239,30.119999999999997,charge,0.0,0.0,100.0,8.491839239,8.491839239,-3.56657248038,2867754.3027265137
2025-07-05 14:00:00,0.72,6.015742113,2.578175191,2.478175191,8.493917304,30.119999999999997,charge,0.0,0.0,100.0,8.493917304,8.493917304,6.11562045888,2867760.4183469727
2025-07-05 15:00:00,9.9,6.001979655,2.572276995,2.472276995,8.474256650000001,30.119999999999997,charge,0.0,0.0,100.0,8.474256650000001,8.474256650000001,83.895140835,2867844.3134878078
2025-07-05 16:00:00,57.51,5.544258947,2.376110977,2.276110977,7.820369924,30.119999999999997,charge,0.0,0.0,100.0,7.820369924,7.820369924,449.74947432924,2868294.062962137
2025-07-05 17:00:00,89.6,5.32236148,2.281012063,2.181012063,7.5033735429999995,30.119999999999997,idle,0.0,0.0,100.0,7.5033735429999995,7.5033735429999995,672.3022694527999,2868966.36523159
2025-07-05 18:00:00,100.66,4.916359212,2.107011091,2.007011091,6.923370303,30.119999999999997,idle,0.0,0.0,100.0,6.923370303,6.923370303,696.9064546999799,2869663.27168629
2025-07-05 19:00:00,105.97,5.081239283,2.177673979,2.077673979,7.158913262,30.119999999999997,discharge,0.0,7.158913262,82.997581,0.0,0.0,0.0,2869663.27168629
2025-07-05 20:00:00,107.23,4.989289632,2.138266985,2.038266985,7.027556617,30.119999999999997,discharge,0.0,7.027556617,66.307134025,0.0,0.0,0.0,2869663.27168629
2025-07-05 21:00:00,101.63,4.85465481,2.080566347,1.980566347,6.835221157,30.119999999999997,idle,0.0,0.0,66.307134025,6.835221157,6.835221157,694.66352618591,2870357.9352124757
2025-07-05 22:00:00,92.01,4.75097022,2.036130094,1.9361300939999997,6.687100314,30.119999999999997,idle,0.0,0.0,66.307134025,6.687100314,6.687100314,615.28009989114,2870973.215312367
2025-07-05 23:00:00,84.32,5.177437382,2.218901735,2.118901735,7.2963391170000005,30.119999999999997,charge,12.932615220000002,0.0,98.638672075,20.228954337000005,20.228954337000005,1705.7054296958402,2872678.920742063
2025-07-06 00:00:00,79.87,5.614535765,2.406229614,2.306229614,7.9207653790000006,30.119999999999997,charge,0.5225299099999958,0.0,99.94499685,8.443295288999996,8.443295288999996,674.3659947324297,2873353.286736795
2025-07-06 01:00:00,75.81,5.525658526,2.368139368,2.268139368,7.793797894,30.119999999999997,charge,0.021112320000000295,0.0,99.99777765,7.814910214,7.814910214,592.44834332334,2873945.7350801188
2025-07-06 02:00:00,72.3,4.96648893,2.128495256,2.028495256,6.994984186,30.119999999999997,charge,0.0008530200000009813,0.0,99.9999102,6.995837206000001,6.995837206000001,505.79902999380005,2874451.5341101126
2025-07-06 03:00:00,73.01,5.022640873,2.152560374,2.052560374,7.075201247000001,30.119999999999997,charge,3.447000000278422e-05,0.0,99.999996375,7.0752357170000035,7.0752357170000035,516.5629596981703,2874968.0970698106
2025-07-06 04:00:00,75.29,5.02172433,2.15216757,2.05216757,7.0738919,30.119999999999997,charge,1.390000001322278e-06,0.0,99.99999985000001,7.073893290000001,7.073893290000001,532.5934258041001,2875500.690495615
2025-07-06 05:00:00,72.19,5.040642636,2.160275415,2.060275415,7.100918051000001,30.119999999999997,charge,5.99999978589949e-08,0.0,100.0,7.100918110999999,7.100918110999999,512.6152784330899,2876013.305774048
2025-07-06 06:00:00,64.23,4.451582807,1.907821203,1.8078212029999998,6.25940401,30.119999999999997,charge,0.0,0.0,100.0,6.25940401,6.25940401,402.04151956230004,2876415.34729361
2025-07-06 07:00:00,71.4,4.55475862,1.952039409,1.8520394089999999,6.406798029,30.119999999999997,charge,0.0,0.0,100.0,6.406798029,6.406798029,457.44537927060003,2876872.792672881
2025-07-06 08:00:00,89.69,5.51457663,2.363389984,2.263389984,7.7779666139999994,30.119999999999997,idle,0.0,0.0,100.0,7.7779666139999994,7.7779666139999994,697.60582560966,2877570.3984984905
2025-07-06 09:00:00,93.57,5.777495434,2.476069472,2.3760694719999997,8.153564906,30.119999999999997,idle,0.0,0.0,100.0,8.153564906,8.153564906,762.9290682544199,2878333.3275667448
2025-07-06 10:00:00,90.74,6.369046993,2.729591569,2.629591569,8.998638562,30.119999999999997,idle,0.0,0.0,100.0,8.998638562,8.998638562,816.53646311588,2879149.8640298606
2025-07-06 11:00:00,84.41,6.107993774,2.617711618,2.517711618,8.625705392,30.119999999999997,charge,0.0,0.0,100.0,8.625705392,8.625705392,728.09579213872,2879877.9598219995
2025-07-06 12:00:00,69.37,6.042710762,2.589733184,2.489733184,8.532443945999999,30.119999999999997,charge,0.0,0.0,100.0,8.532443945999999,8.532443945999999,591.89563653402,2880469.8554585334
2025-07-06 13:00:00,60.67,4.920942525,2.108975368,2.0089753679999998,6.929917893,30.119999999999997,charge,0.0,0.0,100.0,6.929917893,6.929917893,420.43811856831,2880890.2935771015
2025-07-06 14:00:00,63.36,5.15228518,2.20812222,2.10812222,7.2604074,30.119999999999997,charge,0.0,0.0,100.0,7.2604074,7.2604074,460.019412864,2881350.3129899655
2025-07-06 15:00:00,84.77,4.902002525,2.100858225,2.000858225,6.90286075,30.119999999999997,charge,0.0,0.0,100.0,6.90286075,6.90286075,585.1555057775,2881935.468495743
2025-07-06 16:00:00,89.67,4.579159631,1.962496985,1.862496985,6.4416566159999995,30.119999999999997,idle,0.0,0.0,100.0,6.4416566159999995,6.4416566159999995,577.62334875672,2882513.0918444996
2025-07-06 17:00:00,100.36,4.885911918,2.093962251,1.9939622510000001,6.879874169,30.119999999999997,idle,0.0,0.0,100.0,6.879874169,6.879874169,690.46417160084,2883203.5560161006
2025-07-06 18:00:00,109.66,5.116367983,2.192729135,2.092729135,7.209097118,30.119999999999997,discharge,0.0,7.209097118,82.87839435000001,0.0,0.0,0.0,2883203.5560161006
2025-07-06 19:00:00,110.09,5.109841495,2.189932069,2.089932069,7.199773564000001,30.119999999999997,discharge,0.0,7.199773564000001,65.778932125,0.0,0.0,0.0,2883203.5560161006
2025-07-06 20:00:00,111.06,5.178812777,2.21949119,2.1194911899999997,7.298303967,30.119999999999997,discharge,0.0,7.298303967,48.4454602,0.0,0.0,0.0,2883203.5560161006
2025-07-06 21:00:00,96.23,4.851862092,2.079369468,1.9793694679999998,6.83123156,30.119999999999997,idle,0.0,0.0,48.4454602,6.83123156,6.83123156,657.3694130188001,2883860.9254291193
2025-07-06 22:00:00,107.14,5.510871444,2.361802047,2.2618020469999998,7.772673491,30.119999999999997,discharge,0.0,7.772673491,29.985360650000004,0.0,0.0,0.0,2883860.9254291193
2025-07-06 23:00:00,92.95,5.053413848,2.165748792,2.065748792,7.11916264,30.119999999999997,idle,0.0,0.0,29.985360650000004,7.11916264,7.11916264,661.726167388,2884522.651596507
2025-07-07 00:00:00,88.35,5.380648943,2.305992404,2.205992404,7.586641347,30.119999999999997,idle,0.0,0.0,29.985360650000004,7.586641347,7.586641347,670.2797630074499,2885192.9313595146
2025-07-07 01:00:00,81.48,4.952475902,2.122489672,2.022489672,6.974965574,30.119999999999997,charge,19.0,0.0,77.48536065,25.974965574,25.974965574,2116.44019496952,2887309.371554484
2025-07-07 02:00:00,69.06,4.473007541,1.917003232,1.8170032319999998,6.2900107730000006,30.119999999999997,charge,8.64198278,0.0,99.0903176,14.931993553,14.931993553,1031.20347477018,2888340.5750292544
2025-07-07 03:00:00,64.92,4.06041407,1.740177459,1.640177459,5.700591529,30.119999999999997,charge,0.34917102,0.0,99.96324514999999,6.049762549,6.049762549,392.75058468108006,2888733.3256139355
2025-07-07 04:00:00,59.7,3.881137785,1.663344765,1.5633447649999999,5.44448255,30.119999999999997,charge,0.014107920000000718,0.0,99.99851495,5.458590470000001,5.458590470000001,325.8778510590001,2889059.2034649947
2025-07-07 05:00:00,85.57,3.772154578,1.616637676,1.516637676,5.288792254,30.119999999999997,idle,0.0,0.0,99.99851495,5.288792254,5.288792254,452.56195317477994,2889511.7654181696
2025-07-07 06:00:00,100.41,4.150174858,1.778646368,1.6786463679999999,5.828821226,30.119999999999997,idle,0.0,0.0,99.99851495,5.828821226,5.828821226,585.2719393026599,2890097.0373574723
2025-07-07 07:00:00,101.12,3.619262121,1.551112337,1.4511123369999999,5.070374458,30.119999999999997,idle,0.0,0.0,99.99851495,5.070374458,5.070374458,512.71626519296,2890609.7536226655
2025-07-07 08:00:00,87.57,3.893848058,1.668792025,1.5687920249999998,5.462640083,30.119999999999997,idle,0.0,0.0,99.99851495,5.462640083,5.462640083,478.36339206830996,2891088.117014734
2025-07-07 09:00:00,66.35,4.298196554,1.842084237,1.7420842369999998,6.040280790999999,30.119999999999997,charge,0.0005700199999978395,0.0,99.99993999999998,6.040850810999997,6.040850810999997,400.8104513098497,2891488.9274660437
2025-07-07 10:00:00,46.82,4.772282686,2.045264008,1.945264008,6.717546693999999,30.119999999999997,charge,2.3030000001256212e-05,0.0,99.999997575,6.7175697240000005,6.7175697240000005,314.51661447768004,2891803.4440805214
2025-07-07 11:00:00,31.69,5.038993517,2.15956865,2.05956865,7.098562167,30.119999999999997,charge,9.299999987888441e-07,0.0,99.99999989999999,7.098563096999999,7.098563096999999,224.95346454392995,2892028.3975450653
2025-07-07 12:00:00,20.44,4.803647306,2.058705988,1.9587059879999997,6.762353294,30.119999999999997,charge,4.000000330961484e-08,0.0,100.0,6.762353334000004,6.762353334000004,138.2225021469601,2892166.620047212
2025-07-07 13:00:00,19.12,4.749652098,2.035565185,1.9355651849999997,6.685217283,30.119999999999997,charge,0.0,0.0,100.0,6.685217283,6.685217283,127.82135445096,2892294.4414016632
2025-07-07 14:00:00,19.35,4.963323966,2.127138842,2.027138842,6.990462808,30.119999999999997,charge,0.0,0.0,100.0,6.990462808,6.990462808,135.2654553348,2892429.706856998
2025-07-07 15:00:00,58.31,5.308129581,2.274912677,2.174912677,7.483042258,30.119999999999997,charge,0.0,0.0,100.0,7.483042258,7.483042258,436.33619406398003,2892866.043051062
2025-07-07 16:00:00,84.06,5.332976633,2.285561414,2.185561414,7.518538047,30.119999999999997,charge,0.0,0.0,100.0,7.518538047,7.518538047,632.00830823082,2893498.051359293
2025-07-07 17:00:00,95.94,5.061288474,2.169123632,2.0691236319999997,7.130412106,30.119999999999997,idle,0.0,0.0,100.0,7.130412106,7.130412106,684.0917374496399,2894182.1430967427
2025-07-07 18:00:00,105.68,5.295496295,2.269498412,2.169498412,7.464994707000001,30.119999999999997,discharge,0.0,7.464994707000001,82.270637575,0.0,0.0,0.0,2894182.1430967427
2025-07-07 19:00:00,108.56,5.082704292,2.178301839,2.078301839,7.161006131,30.119999999999997,discharge,0.0,7.161006131,65.263248025,0.0,0.0,0.0,2894182.1430967427
2025-07-07 20:00:00,108.17,4.987995602,2.137712401,2.037712401,7.025708003,30.119999999999997,discharge,0.0,7.025708003,48.577191524999996,0.0,0.0,0.0,2894182.1430967427
2025-07-07 21:00:00,90.48,5.280725527,2.263168083,2.163168083,7.44389361,30.119999999999997,idle,0.0,0.0,48.577191524999996,7.44389361,7.44389361,673.5234938328,2894855.6665905756
